type,horse,weight,CO2,mpg
Car,325,4500,254.0,35.1
Car,325,4500,403.0,22.1
Car,325,4500,249.0,35.8
Car,325,4500,434.0,20.5
Car,325,4500,266.0,33.5
Car,330,4000,395.0,22.5
Car,330,4000,242.0,36.8
Car,330,4000,370.0,24.1
Car,330,4000,235.0,37.9
Car,330,4000,410.0,21.7
Car,330,4000,252.0,35.3
Car,330,4250,402.0,22.1
Car,330,4250,257.0,34.7
Car,330,4250,400.0,22.2
Car,330,4250,252.0,35.4
Car,301,4250,242.0,36.7
Car,301,4250,185.0,48.1
Car,301,4250,232.0,38.2
Car,301,4250,168.0,53.0
Car,301,4250,237.0,37.4
Car,301,4250,174.0,51.1
Car,328,4000,360.0,24.7
Car,328,4000,217.0,41.0
Car,328,4000,360.0,24.7
Car,328,4000,218.0,40.8
Car,328,3875,353.0,25.2
Car,328,3875,214.0,41.6
Car,328,3875,358.0,24.8
Car,328,3875,213.0,41.8
Car,328,4250,365.0,24.4
Car,328,4250,228.0,39.0
Car,328,4250,367.0,24.2
Car,328,4250,225.0,39.5
Car,328,4000,357.0,24.9
Car,328,4000,216.0,41.2
Car,328,4000,357.0,24.9
Car,328,4000,215.0,41.4
Car,328,4250,382.0,23.3
Car,328,4250,238.0,37.4
Car,328,4250,385.0,23.1
Car,328,4250,235.0,37.8
Car,328,4000,379.290488,23.5
Car,328,4000,232.6634131,38.3
Car,328,4000,379.39054239999996,23.5
Car,328,4000,234.06866409999998,38.1
Car,301,4500,242.0,36.7
Car,301,4500,178.0,50.0
Car,301,4500,248.0,35.8
Car,301,4500,178.0,50.0
Car,301,4500,257.0,34.5
Car,301,4500,203.0,43.8
Car,301,4500,254.0,35.0
Car,301,4500,205.0,43.4
Car,330,4250,385.18744269999996,23.1
Car,330,4250,245.2058571,36.4
Car,330,4250,249.4591824,35.8
Car,330,4250,406.28527230000003,21.9
Car,330,4500,262.0,33.9
Car,330,4500,402.0,22.2
Car,330,4500,264.0,33.7
Car,330,4500,401.0,22.2
Car,330,4500,260.0,34.2
Car,330,4500,401.0,22.2
Car,330,4500,258.0,34.5
Car,330,4500,402.0,22.1
Car,420,4750,460.0,19.3
Car,420,4750,282.0,31.5
Car,420,4750,460.0,19.3
Car,420,4750,281.0,31.6
Car,420,4750,450.0,19.8
Car,420,4750,275.0,32.4
Car,420,4750,449.0,19.8
Car,420,4750,273.0,32.5
Car,420,4750,452.0,19.7
Car,420,4750,276.0,32.3
Car,420,4750,451.0,19.7
Car,420,4750,274.0,32.4
Car,420,4500,436.0,20.4
Car,420,4500,261.0,34.1
Car,420,4500,436.0,20.4
Car,420,4500,263.0,33.8
Car,302,4500,231.0,38.5
Car,302,4500,186.0,47.9
Car,302,4500,234.0,38.0
Car,302,4500,186.0,47.9
Car,325,4250,409.0,21.7
Car,325,4250,260.0,34.2
Car,325,4250,416.0,21.4
Car,325,4250,265.0,33.6
Car,325,4250,403.0,22.1
Car,325,4250,256.0,34.8
Truck,265,4750,246.0,36.2
Truck,265,4750,351.0,25.3
Truck,265,4750,348.0,25.5
Truck,265,4750,242.0,36.8
Truck,265,4750,350.0,25.4
Truck,265,4750,239.0,37.2
Truck,265,4750,345.0,25.8
Truck,265,4750,237.0,37.6
Truck,265,4750,342.0,26.0
Truck,265,4750,230.0,38.7
Truck,265,4750,339.0,26.2
Truck,265,4750,228.0,39.0
Truck,230,5000,259.0,34.3
Truck,230,5000,228.0,39.0
Truck,230,5000,263.0,33.8
Truck,230,5000,230.0,38.7
Truck,230,5000,262.0,33.9
Truck,230,5000,227.0,39.1
Truck,230,5000,259.0,34.3
Truck,230,5000,226.0,39.3
Truck,230,5000,256.0,34.7
Truck,230,5000,223.0,39.9
Truck,230,5000,255.0,34.9
Truck,230,5000,221.0,40.3
Truck,325,4750,444.0,20.0
Truck,325,4750,295.0,30.2
Truck,325,4750,441.0,20.2
Truck,325,4750,292.0,30.5
Truck,325,4500,420.0,21.2
Truck,325,4500,269.0,33.1
Truck,400,6000,518.0,17.2
Truck,400,6000,325.0,27.4
Truck,400,6000,515.7618753,17.2
Truck,400,6000,331.1656795,26.9
Truck,400,6000,515.0,17.3
Truck,400,6000,317.0,28.1
Truck,400,6000,513.0,17.3
Truck,400,6000,315.0,28.3
Truck,400,6500,548.0,16.2
Truck,400,6500,346.0,25.7
Truck,317,6000,577.0,15.4
Truck,317,6000,573.0,15.5
Truck,317,6000,345.0,25.8
Truck,317,6000,590.0,15.1
Truck,317,6000,368.0,24.2
Truck,317,6000,590.0,15.1
Truck,317,6000,368.0,24.2
Car,332,3625,393.0,22.6
Car,332,3625,244.0,36.4
Car,332,3750,402.0,22.1
Car,332,3750,252.0,35.3
Car,332,3875,408.0,21.8
Car,332,3875,260.0,34.3
Car,332,3875,411.0,21.6
Car,332,3875,262.0,33.9
Car,332,3875,392.0,22.7
Car,332,3875,258.0,34.5
Car,332,3875,393.0,22.6
Car,332,3875,260.0,34.2
Car,332,3750,386.0,23.1
Car,332,3750,254.0,35.1
Car,270,3750,307.0,29.0
Car,270,3750,199.0,44.8
Car,270,3750,305.0,29.2
Car,270,3750,197.0,45.2
Car,270,3750,305.0,29.2
Car,270,3750,197.0,45.2
Truck,317,6000,580.0,15.3
Truck,317,6000,582.0,15.3
Truck,317,6000,346.0,25.7
Truck,317,6000,338.0,18.6
Truck,317,6000,559.0,11.3
Truck,317,6000,590.0,15.1
Truck,317,6000,371.0,24.0
Truck,317,6000,584.0,15.2
Truck,317,6000,366.0,24.3
Truck,317,6000,349.0,18.0
Truck,317,6000,554.0,11.4
Truck,261,4500,438.0,20.3
Truck,261,4500,271.0,32.9
Truck,261,4500,453.0,19.7
Truck,261,4500,287.0,31.1
Truck,152,4000,416.0,21.4
Truck,152,4000,289.0,30.9
Truck,152,4000,366.0,24.3
Truck,152,4000,279.0,32.0
Truck,152,4000,408.0,21.8
Truck,152,4000,279.0,31.9
Truck,152,4000,268.0,33.3
Truck,152,4000,352.0,25.3
Truck,261,5000,490.0,18.2
Truck,261,5000,318.0,28.0
Truck,261,5000,483.0,18.4
Truck,261,5000,312.0,28.5
Truck,261,4750,471.0,18.9
Truck,261,4750,306.0,29.1
Truck,261,5000,465.0,19.1
Truck,261,5000,306.0,29.0
Truck,261,4750,449.0,19.8
Truck,261,4750,301.0,29.6
Truck,261,4750,456.0,19.5
Truck,261,4750,306.0,29.0
Truck,261,4750,488.0,18.2
Truck,261,4750,337.0,26.4
Truck,261,5000,486.0,18.3
Truck,261,5000,313.0,28.4
Truck,261,4750,494.0,18.0
Truck,261,4750,334.0,26.6
Truck,261,4750,440.0,20.2
Truck,261,4750,295.0,30.2
Truck,261,4750,454.0,19.5
Truck,261,4750,317.0,28.0
Truck,261,4500,432.0,20.6
Truck,261,4500,284.0,31.3
Truck,261,4750,460.0,19.4
Truck,261,4750,294.0,30.3
Truck,261,4750,477.0,18.7
Truck,261,4750,314.0,28.4
Truck,261,5000,472.0171666,18.9
Truck,261,5000,296.80756260000004,30.0
Truck,261,4500,449.0,19.8
Truck,261,4500,287.0,31.0
Car,530,4250,427.0,20.8
Car,530,4250,293.0,30.4
Car,530,4250,402.0,22.1
Car,530,4250,433.0,20.6
Car,530,4250,290.0,30.7
Car,530,4250,396.0,22.5
Car,530,4250,494.0,17.6
Car,530,4250,482.0,18.5
Car,530,4250,442.0,20.1
Car,530,4250,424.0,20.8
Car,530,4250,299.0,29.8
Car,530,4250,479.0,18.6
Car,530,4250,294.0,30.3
Car,530,4250,417.0,21.1
Car,530,4250,436.0,20.4
Car,530,4250,292.0,30.5
Car,188,3500,202.0,44.2
Car,188,3500,260.0,34.2
Car,188,3500,201.0,44.4
Car,188,3500,259.0,34.3
Car,215,3250,201.0,44.3
Car,215,3250,260.0,34.2
Car,188,3375,249.6500897,35.5
Car,188,3375,196.6164408,45.3
Car,188,3250,192.0,46.5
Car,188,3250,242.0,36.8
Car,188,3500,277.0,32.1
Car,188,3500,219.0,40.6
Car,188,3250,245.0,36.3
Car,188,3250,185.0,48.1
Car,188,3250,249.0,35.7
Car,188,3250,185.0,48.1
Car,260,4250,336.0,26.5
Car,260,4250,222.0,40.1
Car,260,4250,328.0,27.1
Car,260,4250,212.0,42.0
Car,260,4250,215.0,41.4
Car,260,4250,332.0,26.8
Car,260,4250,216.32535930000003,41.3
Car,260,4250,332.9544705,26.7
Truck,131,3625,358.0,24.5
Truck,131,3625,286.0,31.1
Truck,131,3625,217.0,41.1
Car,135,3875,341.0,25.6
Car,135,3875,220.0,40.5
Car,135,3875,363.0,24.3
Car,135,3875,400.0,22.3
Car,135,3875,295.0,30.2
Truck,260,5000,243.0,36.6
Truck,260,5000,362.0,24.5
Truck,260,4750,352.0,25.2
Truck,260,4750,236.0,37.7
Truck,260,4750,345.0,25.8
Truck,260,4750,228.0,39.1
Truck,260,4500,337.0,26.4
Truck,260,4500,222.0,40.1
Truck,230,5000,255.0,34.7
Truck,230,5000,223.0,39.8
Truck,230,4750,272.0,32.7
Truck,230,4750,223.0,39.9
Truck,230,5000,266.0,33.4
Truck,230,5000,232.0,38.3
Truck,230,5000,266.0,33.4
Truck,230,5000,230.0,38.7
Truck,260,4750,365.0,24.4
Truck,260,4750,240.0,37.2
Truck,260,4750,356.0,25.0
Truck,260,4750,231.0,38.6
Truck,170,3875,279.0,31.9
Truck,170,3875,197.0,45.2
Truck,170,3875,277.0,32.1
Truck,170,3875,201.0,44.3
Truck,170,3875,279.0,31.9
Truck,170,3875,200.0,44.5
Truck,170,3750,272.0,32.7
Truck,170,3750,196.0,45.4
Truck,170,3750,269.0,33.1
Truck,170,3750,192.0,46.4
Truck,170,3875,246.0,36.2
Truck,170,3875,332.0,26.8
Truck,170,3750,315.0,28.2
Truck,170,3750,234.0,38.0
Truck,170,3625,225.0,39.6
Truck,170,3625,306.0,29.0
Car,130,3125,222.0,39.8
Car,130,3125,159.0,55.9
Car,130,3125,221.0,40.0
Car,130,3125,157.0,56.6
Car,130,3250,167.9074396,52.9
Car,130,3250,242.2364733,36.6
Car,130,3250,229.0,38.7
Car,130,3250,161.0,55.1
Car,124,3250,234.0,38.0
Car,124,3250,163.0,54.6
Car,124,3250,229.0,38.8
Car,124,3250,159.0,55.9
Truck,317,6000,608.0,14.6
Truck,317,6000,394.0,22.6
Truck,317,6000,605.0,14.7
Truck,317,6000,389.0,22.9
Truck,317,6000,582.0,10.8
Truck,317,6000,390.0,16.1
Car,109,2750,247.0,35.9
Car,109,2750,171.0,52.0
Car,109,2875,215.0,41.3
Car,109,2875,158.0,56.4
Car,109,2875,216.0,41.4
Car,109,2875,159.0,56.4
Car,109,2875,214.0,41.5
Car,109,2875,157.0,56.7
Car,109,2875,264.0,33.7
Car,109,2875,173.0,51.4
Car,109,2750,243.0,36.5
Car,109,2750,171.0,52.0
Car,109,2875,214.0,41.5
Car,109,2875,155.0,57.5
Car,109,2875,155.0,57.5
Car,109,2875,155.0,57.5
Truck,317,5500,570.0,15.6
Truck,317,5500,357.0,24.9
Truck,317,5500,553.0,11.4
Truck,317,5500,342.0,18.4
Truck,317,6000,596.0,14.9
Truck,317,6000,380.0,23.4
Truck,317,6000,592.0,15.0
Truck,317,6000,378.0,23.5
Truck,317,5500,572.0,15.5
Truck,317,5500,369.0,24.1
Truck,317,5500,572.0,15.5
Truck,317,5500,370.0,24.1
Truck,317,5500,549.0,16.2
Truck,317,5500,352.0,25.3
Truck,317,5500,561.0,15.8
Truck,317,5500,361.0,24.7
Truck,317,6000,592.0,15.0
Truck,317,6000,375.0,23.7
Truck,317,6000,598.0,14.9
Truck,317,6000,371.0,24.0
Truck,317,6000,567.0,11.1
Truck,317,6000,354.0,17.8
Truck,317,5500,570.0,15.6
Truck,317,5500,365.0,24.4
Truck,317,5500,572.0,15.5
Truck,317,5500,367.0,24.2
Truck,317,5500,546.0,11.5
Truck,317,5500,349.0,18.0
Truck,317,5500,539.0,11.7
Truck,317,5500,340.0,18.5
Truck,317,6000,597.0,14.9
Truck,317,6000,392.0,22.7
Truck,317,6000,601.0,14.8
Truck,317,6000,396.0,22.5
Truck,317,6000,580.0,10.9
Truck,317,6000,376.0,16.7
Truck,317,5500,559.0,15.9
Truck,317,5500,356.0,25.0
Car,350,3500,233.146011,38.2
Car,350,3500,375.8877374,23.7
Car,350,3500,349.27,25.4
Car,350,3500,224.8,39.5
Car,350,3625,371.89,23.9
Car,350,3625,232.67,38.2
Car,350,3625,368.27,24.2
Car,350,3625,237.22,37.5
Car,350,3625,352.37,25.2
Car,350,3625,229.01,38.8
Car,350,3625,344.61,25.8
Car,350,3625,230.8,38.5
Car,350,3750,379.4,23.4
Car,350,3750,241.74,36.7
Car,350,3750,373.5,23.8
Car,350,3750,244.48,36.5
Car,350,3750,358.62,24.7
Car,350,3750,236.05,37.7
Car,350,3750,353.23,25.2
Car,350,3750,237.92,37.4
Car,400,3625,383.59,23.1
Car,400,3625,240.54,36.9
Car,400,3750,367.11,24.2
Car,400,3750,241.65,36.7
Car,400,3750,388.17,22.9
Car,400,3750,246.47,36.1
Car,400,3750,382.2073781,23.3
Car,400,3750,243.84045980000002,36.5
Car,430,3750,386.18,23.0
Car,430,3750,249.39,35.7
Car,430,3750,374.84,23.7
Car,430,3750,247.71,35.9
Car,430,3625,398.05,22.3
Car,430,3625,251.16,35.4
Car,430,3625,386.11,23.0
Car,430,3625,246.65,36.0
Car,430,3750,254.32,35.0
Car,430,3750,396.87,22.4
Car,430,3750,391.83,22.7
Car,430,3750,253.61,35.0
Car,430,3750,412.3,21.6
Car,430,3750,254.75,34.9
Car,430,3750,395.4,22.5
Car,430,3750,251.76,35.3
Car,350,3625,372.03,23.9
Car,350,3625,233.98,38.0
Car,350,3625,367.31,24.2
Car,350,3625,235.27,37.9
Car,350,3625,348.02,25.5
Car,350,3625,224.53,39.5
Car,350,3625,336.13,26.5
Car,350,3625,225.75,39.4
Car,400,3500,378.45,23.5
Car,400,3500,233.34,38.2
Car,400,3500,367.14,24.2
Car,400,3500,236.37,37.7
Car,400,3625,361.03,24.6
Car,400,3625,234.26,38.0
Car,400,3625,379.07,23.4
Car,400,3625,238.89,37.2
Car,400,3625,371.61,23.9
Car,400,3625,240.71,36.9
Car,400,3750,372.22,23.9
Car,400,3750,234.24,38.0
Car,430,3625,392.47,22.7
Car,430,3625,244.65,36.3
Car,430,3625,369.69,24.0
Car,430,3625,244.45,36.4
Car,430,3625,396.27,22.4
Car,430,3625,244.2,36.4
Car,430,3625,382.65,23.2
Car,430,3625,243.36,36.6
Car,475,3625,488.42,18.2
Car,475,3625,313.54,28.3
Car,350,3875,386.36,23.0
Car,350,3875,243.89,36.5
Car,350,3875,368.85,24.1
Car,350,3875,240.85,36.9
Car,400,3875,395.98,22.5
Car,400,3875,250.44,35.6
Car,400,3875,379.63,23.1
Car,400,3875,247.74,35.4
Car,560,4000,429.45,20.7
Car,560,4000,261.95,34.0
Car,560,4000,398.74,22.3
Car,560,4000,259.56,34.2
Car,887,4000,309.158,28.6
Car,887,4000,257.77,34.3
Car,265,3375,319.0,27.9
Car,265,3375,198.07,44.9
Car,265,3375,343.45,25.9
Car,265,3375,214.17,41.5
Car,315,3375,359.2,24.8
Car,315,3375,231.21,38.5
Car,315,3375,338.04,26.3
Car,315,3375,212.41,41.9
Truck,420,5250,419.99,21.1
Truck,420,5250,260.42,34.1
Both,416,6000,335.77,26.3
Both,416,6000,263.31,33.6
Truck,520,5500,306.41142,29.1
Truck,520,5500,508.6615248,17.5
Car,340,3375,366.48,24.2
Car,340,3375,239.05,37.0
Car,340,3375,360.28,24.6
Car,340,3375,238.91,37.0
Car,340,3375,327.68,27.0
Car,340,3375,206.17,43.0
Car,340,3375,321.26,27.6
Car,340,3375,205.08,43.2
Truck,340,4750,418.49,21.2
Truck,340,4750,280.74,31.5
Truck,340,4750,408.31,21.7
Truck,340,4750,276.98,31.9
Truck,400,4750,275.7519138,32.3
Truck,400,4750,436.859293,20.4
Truck,400,4750,423.3,21.0
Truck,400,4750,273.52389339999996,32.5
Car,310,4250,396.34,22.4
Car,310,4250,228.14,39.0
Car,310,4250,379.09,23.5
Car,310,4250,227.56,39.0
Car,310,4500,405.76,21.9
Car,310,4500,237.46,37.5
Car,310,4500,382.03,23.3
Car,310,4500,235.79,37.7
Car,420,4500,416.79,21.3
Car,420,4500,238.17,37.4
Car,420,4500,394.88,22.5
Car,420,4500,238.88,37.2
Car,420,4750,426.68,20.8
Car,420,4750,241.66,36.8
Car,420,4750,400.73,22.2
Car,420,4750,239.2,37.2
Car,440,4750,472.3,18.9
Car,440,4750,264.49,33.7
Car,440,4750,448.14,19.9
Car,440,4750,264.0,33.7
Car,416,5000,307.4393684,28.9
Car,416,5000,216.2393528,41.1
Car,520,4750,483.26,18.4
Car,520,4750,265.88,33.5
Car,520,4750,444.94,20.0
Car,520,4750,262.02,34.0
Car,520,5000,487.13,18.3
Car,520,5000,267.34,33.3
Car,520,5000,451.13,19.7
Car,520,5000,267.42,33.3
Car,262,4500,472.84,18.3
Car,262,4500,443.291,19.6
Car,262,4500,185.650351,34.5
Car,262,4500,331.75430510000007,19.2
Car,262,4500,239.84904730000002,36.3
Car,262,4500,418.90871580000004,20.7
Car,262,4500,388.52493010000006,22.2
Car,563,6000,469.58,18.6
Car,563,6000,632.66,13.9
Car,563,6000,668.11,13.2
Car,563,6000,580.73,15.1
Car,563,6000,333.26,26.4
Car,453,6000,348.29,25.6
Car,453,6000,640.76,13.9
Car,453,6500,538.77,16.3
Car,453,6500,723.7,12.2
Car,453,6500,629.51,14.1
Car,453,6500,639.4,13.9
Car,453,6500,352.1,25.3
Car,624,5500,577.03,15.5
Car,624,5500,321.96,27.7
Car,565,4250,532.7471,16.6
Car,565,4250,294.82,30.1
Car,565,4250,630.0,14.1
Car,565,4250,300.1,29.7
Car,565,4250,603.0,14.8
Car,565,4250,580.0,15.3
Car,565,4250,299.31,29.6
Car,565,4250,561.7736,16.0
Car,565,4250,306.3778,29.0
Car,200,3125,281.0,31.5
Car,200,3125,187.0,47.3
Car,200,3125,281.0,31.5
Car,200,3125,185.0,47.8
Car,200,3125,324.0,27.3
Car,200,3125,212.0,41.7
Car,200,3125,323.632344,27.4
Car,200,3125,207.2262794,42.9
Both,250,4000,231.34772,38.6
Both,250,4000,301.1377168,29.5
Both,170,3750,201.24268,44.4
Both,170,3750,284.85855,31.3
Both,170,3625,318.39521,28.1
Both,170,3625,221.35827,40.4
Both,148,3375,242.68206899999998,36.5
Both,148,3375,167.637145,52.8
Both,148,3250,277.69205,31.9
Both,148,3250,182.510202,48.5
Both,148,3250,277.422815,32.0
Both,148,3250,182.802824,48.5
Both,148,3500,252.489991,35.2
Both,148,3500,173.127756,51.2
Both,148,3375,287.74957889999996,30.9
Both,148,3375,189.20154240000002,47.2
Both,148,3375,249.530565,35.5
Both,148,3375,172.245183,51.5
Both,148,3375,246.94113,35.9
Both,148,3375,170.505461,51.8
Both,148,3375,246.26647200000002,36.1
Both,148,3375,169.852526,52.1
Both,148,3250,280.105894,31.7
Both,148,3250,186.737682,47.4
Both,148,3250,278.43420499999996,31.9
Both,148,3250,184.991567,47.9
Both,175,3875,264.269239,33.6
Both,175,3875,175.457088,50.7
Both,175,3750,265.44492599999995,33.5
Both,175,3750,173.2208052,51.6
Both,175,3875,262.546327,33.7
Both,175,3875,175.67274,50.4
Both,175,3750,261.601513,33.8
Both,175,3750,173.46248400000002,51.2
Both,256,4000,354.897182,24.9
Both,256,4000,219.57988199999997,40.3
Both,175,4000,275.68084500000003,32.1
Both,175,4000,191.582679,46.2
Both,175,4000,274.336581,32.4
Both,175,4000,189.87732,46.7
Both,175,4000,274.719171,32.2
Both,175,4000,190.680699,46.3
Both,175,4000,272.969983,32.5
Both,175,4000,191.49088999999998,46.4
Both,256,4250,358.702161,24.7
Both,256,4250,232.51215699999997,38.1
Both,256,4250,358.702716,24.7
Both,256,4250,232.16417400000003,38.2
Both,268,3750,438.48919800000004,20.2
Both,268,3750,296.332198,30.0
Both,268,3750,305.2799194,29.1
Both,268,3750,212.9527037,41.7
Both,268,3625,330.17471,26.8
Both,268,3625,223.340966,39.8
Both,305,3750,416.377238,21.3
Both,305,3750,274.55785499999996,32.2
Both,148,3500,264.927722,33.5
Both,148,3500,186.535381,47.4
Both,148,3375,207.515288,42.9
Both,148,3375,304.2602215,29.3
Both,148,3750,229.15252,38.7
Both,148,3750,183.815048,48.2
Car,154,4000,222.87979669999996,39.2
Car,154,4000,207.6336408,41.9
Car,154,4000,163.9900708,53.3
Car,154,4000,161.06988810000001,55.3
Car,154,4000,249.8110679,35.6
Car,154,4000,204.0613311,42.7
Car,154,4000,233.999381,37.8
Car,154,4000,163.04164219999998,54.2
Car,154,4000,229.9453526,38.4
Car,154,4000,153.75468859999998,57.4
Car,154,4000,207.00081780000002,42.0
Car,154,4000,218.5061744,40.4
Car,154,4000,159.5902289,55.6
Car,154,4000,233.97528340000002,38.0
Car,154,4000,161.66694280000002,55.0
Car,268,3875,337.2546768,25.9
Car,268,3875,205.2658403,42.7
Car,268,3875,335.6663014,26.3
Car,268,3875,200.51430630000002,44.0
Car,268,3875,199.680422,44.2
Car,268,3875,333.8826326,26.4
Car,268,3875,333.86661630000003,26.4
Car,268,3875,199.8027067,44.2
Car,306,4000,450.3556386,19.6
Car,306,4000,357.6975722,24.7
Car,306,4000,341.6380123,25.8
Car,306,4000,441.8031813999999,20.0
Car,306,4000,369.1685158,24.0
Car,306,4000,227.38752180000003,39.0
Car,306,4000,360.5466625,24.5
Car,306,4000,337.3551852,26.2
Car,306,4000,446.66332639999996,19.8
Car,306,4000,226.75805840000004,39.0
Car,306,4000,444.38342069999993,19.9
Car,306,4000,357.5893276,24.7
Car,306,4000,334.918967,26.4
Car,306,4000,227.33803050000003,39.0
Car,306,4250,244.155431,36.3
Car,306,4250,362.118264,24.4
Car,306,4250,376.883887,23.5
Car,306,4250,365.0995443,24.2
Car,306,4250,243.9634281,36.3
Car,306,4250,375.1122492,23.6
Car,306,4250,361.3909655,24.5
Car,306,4250,244.79742779999998,36.1
Car,306,4250,377.3128842,23.5
Car,306,4250,454.5140022,19.5
Car,306,4250,449.577224,19.7
Car,306,4250,453.66626660000003,19.5
Car,306,4250,446.51179929999995,19.8
Car,306,4250,455.8083183,19.5
Car,306,4250,451.8759975,19.6
Car,286,4500,300.30772,29.5
Car,286,4500,293.76457,30.2
Car,286,4500,271.9626487,32.7
Car,286,4500,199.5633167,44.5
Car,286,4500,221.4555253,40.3
Car,286,4500,269.65153430000004,32.8
Car,286,4500,295.3992463,30.0
Car,286,4500,292.20647010000005,30.4
Car,286,4500,218.219106,40.6
Car,286,4500,198.25894830000001,44.7
Car,286,4500,279.9434888,31.6
Car,286,4500,318.03381119999995,27.8
Car,286,4500,297.41438930000004,29.9
Car,286,4500,231.3758624,38.3
Car,286,4500,203.39543999999998,43.6
Truck,301,5500,315.1462204,27.8
Truck,301,5500,470.57906110000005,18.6
Car,204,3875,209.21622140000002,42.2
Car,204,3875,328.14031830000005,26.9
Car,204,3875,330.1986264,26.7
Car,204,3875,210.3634409,42.0
Car,204,3875,205.1378337,43.0
Car,204,3875,328.3615522,26.9
Car,204,4000,232.14121400000002,38.0
Car,204,4000,349.5070434,25.2
Car,204,4000,348.43474360000005,25.3
Car,204,4000,232.09774790000003,38.0
Car,204,4000,347.7014157,25.3
Car,204,4000,350.2096168,25.2
Car,204,4000,231.5588206,38.0
Car,204,4250,327.59321969999996,26.7
Car,204,4250,205.7987209,42.5
Car,306,4250,457.4575183,19.4
Car,306,4250,381.09341760000007,22.9
Car,306,4250,381.02333250000004,22.9
Car,306,4250,257.5865546,33.9
Car,306,4250,464.32835020000005,18.9
Car,306,4250,382.8041722,23.0
Car,306,4250,254.64852439999999,34.6
Car,306,4250,373.60501989999995,23.5
Car,306,4250,379.61314760000005,23.2
Car,306,4250,254.4467122,34.7
Car,306,4250,373.29321939999994,23.6
Car,306,4250,367.60410089999993,23.9
Car,306,4250,247.05561769999997,35.7
Car,306,4250,373.19681119999996,23.6
Car,306,4250,368.3862307,23.9
Car,306,4250,245.20559080000004,36.0
Car,306,4250,371.7630912,23.7
Car,306,4250,248.1834234,35.5
Car,306,4250,369.3355336,23.9
Car,306,4250,369.8454643,23.8
Car,306,4250,235.1906137,37.6
Car,306,4250,364.4222017,24.3
Car,306,4250,234.22508619999996,37.8
Car,306,4250,363.698665,24.3
Car,389,5500,474.7375918000001,18.7
Car,389,5500,474.7375918000001,18.7
Car,389,5500,403.28143539999996,21.7
Car,389,5500,403.28143539999996,21.7
Car,389,5500,404.6156553,21.8
Car,389,5500,404.6156553,21.8
Car,389,5500,421.87920650000007,20.9
Car,389,5500,421.87920650000007,20.9
Car,389,5500,444.86235189999996,19.9
Car,389,5500,444.86235189999996,19.9
Truck,383,6500,365.419759,24.0
Truck,383,6500,569.1408499,15.4
Truck,383,6500,591.792142,15.0
Truck,383,6500,380.5613673,23.4
Truck,383,6500,585.6735008999999,15.2
Truck,383,6500,376.18191160000003,23.7
Truck,235,4250,312.0911244,28.3
Truck,235,4250,223.5632005,39.5
Truck,235,4250,308.89459750000003,28.6
Truck,235,4250,223.17912909999998,39.6
Truck,235,4250,222.98516419999999,39.6
Truck,235,4250,311.6661502,28.3
Truck,235,4250,305.297214,29.0
Truck,235,4250,216.5207023,40.7
Truck,235,4250,305.6472217,28.9
Truck,235,4250,219.6258546,40.2
Truck,235,4250,219.5583503,40.2
Truck,235,4250,309.68518860000006,28.5
Truck,235,4250,225.4821693,39.3
Truck,235,4250,314.6308531,28.1
Truck,235,4250,315.40349130000004,28.0
Truck,235,4250,225.95555499999998,39.1
Truck,235,4250,225.0659159,39.3
Truck,235,4250,314.2814743,28.1
Truck,235,4250,307.5248045,28.7
Truck,235,4250,219.9037926,40.2
Truck,235,4250,305.685047,28.9
Truck,235,4250,218.8985734,40.4
Truck,235,4250,217.19659380000002,40.7
Truck,235,4250,307.73433839999996,28.7
Truck,235,4250,248.20302599999997,36.0
Truck,235,4250,327.7916749,27.2
Truck,235,4250,319.6166816,27.6
Truck,235,4250,231.3132781,38.3
Truck,235,4250,230.4571731,38.4
Truck,235,4250,315.37168399999996,28.1
Truck,235,4250,242.5049756,36.4
Truck,235,4250,320.82044249999996,27.5
Truck,235,4250,315.74785330000003,28.0
Truck,235,4250,232.18364580000002,38.1
Truck,235,4250,316.200491,28.0
Truck,235,4250,231.5337491,38.1
Truck,112,4250,208.71361519999996,42.3
Truck,112,4250,194.3704846,45.5
Truck,112,4250,207.4558234,43.1
Truck,112,4250,194.8886372,45.7
Truck,112,4250,192.1302555,46.0
Truck,112,4250,203.9969979,43.3
Truck,112,4250,200.6978762,44.0
Truck,112,4250,186.2487629,47.5
Truck,112,4500,209.59086159999998,42.1
Truck,112,4500,200.04046530000002,44.2
Truck,112,4500,200.32952769999997,44.2
Truck,112,4500,215.6322404,40.9
Truck,112,4500,209.4102514,42.3
Truck,112,4500,203.0984779,43.5
Truck,112,4500,196.52768700000001,44.8
Truck,112,4500,210.1926328,42.1
Truck,112,4500,204.8862389,43.0
Truck,112,4500,200.6846045,43.9
Truck,112,4500,207.5409845,42.5
Truck,112,4500,199.6145945,44.2
Truck,112,4500,207.371443,42.7
Truck,112,4500,195.64817060000001,45.1
Truck,112,4500,202.2642237,43.7
Car,467,4250,425.9731312,20.7
Car,467,4250,254.0324619,34.8
Car,467,4250,370.5714577,23.8
Car,467,4250,504.2435756,17.5
Car,467,4250,515.8309228,17.3
Truck,270,4750,388.3262057,22.8
Truck,270,4750,255.14977050000002,34.7
Truck,270,4750,254.69890139999998,34.7
Truck,270,4750,385.547168,22.9
Truck,270,4750,262.5109038,33.3
Truck,270,4750,392.003409,22.3
Truck,270,4750,266.0268553,33.5
